,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
101,,,HUANG Jingye,,IQFOIL Masc.,17.0,G,40,,335.0,232.0,World Championship 2023
102,,,Kiran BADLOE,,IQFOIL Masc.,37.0,G,46,,405.0,279.0,World Championship 2023
103,,,Luuc van OPZEELAND,,IQFOIL Masc.,3.0,G,1,,79.0,40.0,World Championship 2023
104,,,Iakovos CHRISTOFIDES,,IQFOIL Masc.,27.0,G,73,,421.0,300.0,World Championship 2023
105,,,Johan SOE,,IQFOIL Masc.,1.0,G,25,,281.0,158.0,World Championship 2023
106,,,Maciek RUTKOWSKI,,IQFOIL Masc.,29.0,G,47,,442.0,313.0,World Championship 2023
107,,,Matteo BENZ,,IQFOIL Masc.,11.0,G,50,,269.0,171.0,World Championship 2023
108,,,Martins DZIRNIEKS,,IQFOIL Masc.,33.0,G,88,,537.0,395.0,World Championship 2023
109,,,Alexander TEMKO,,IQFOIL Masc.,23.0,G,61,,326.0,221.0,World Championship 2023
110,,,Yoav OMER,,IQFOIL Masc.,5.0,G,6,,133.0,78.0,World Championship 2023
111,,,Vidar NYSTROM,,IQFOIL Masc.,19.0,G,70,,413.0,283.0,World Championship 2023
112,,,Luca di TOMASSI,,IQFOIL Masc.,9.0,G,4,,210.0,97.0,World Championship 2023
113,,,ANAMI Tomonori,,IQFOIL Masc.,21.0,G,75,,432.0,312.0,World Championship 2023
114,,,BI Kun,,IQFOIL Masc.,25.0,G,23,,272.0,155.0,World Championship 2023
115,,,Oleksandr MENDELENKO,,IQFOIL Masc.,39.0,G,90,,550.0,411.0,World Championship 2023
116,,,Tomer VARDIMON,,IQFOIL Masc.,21.0,G,37,,308.0,223.0,World Championship 2023
117,,,Ethan WESTERA,,IQFOIL Masc.,15.0,G,24,,291.0,157.0,World Championship 2023
118,,,Radoslaw FURMANSKI,,IQFOIL Masc.,7.0,G,14,,171.0,116.0,World Championship 2023
119,,,Jorge ARANZUEQUE CAMPELLO,,IQFOIL Masc.,35.0,G,49,,255.0,165.0,World Championship 2023
120,,,Fabian WOLF,,IQFOIL Masc.,13.0,G,38,,348.0,228.0,World Championship 2023
121,,,Sachin GANESH,,IQFOIL Masc.,42.1,G,93,,623.1,480.1,World Championship 2023
122,,,Luuc van OPZEELAND,,IQFOIL Masc.,1.0,B,1,,79.0,40.0,World Championship 2023
123,,,Nicolo RENNA,,IQFOIL Masc.,3.0,B,3,,63.0,28.0,World Championship 2023
124,,,Sebastian KORDEL,,IQFOIL Masc.,2.0,B,2,,116.3,39.3,World Championship 2023
125,,,Harry JOYNER,,IQFOIL Masc.,15.0,G,36,,324.0,219.0,World Championship 2023
126,,,Vidar NYSTROM,,IQFOIL Masc.,32.0,G,70,,413.0,283.0,World Championship 2023
127,,,Max CASTELEIN,,IQFOIL Masc.,14.0,G,22,,248.0,155.0,World Championship 2023
128,,,Oleksandr MENDELENKO,,IQFOIL Masc.,40.0,G,90,,550.0,411.0,World Championship 2023
129,,,HUANG Jingye,,IQFOIL Masc.,11.0,G,40,,335.0,232.0,World Championship 2023
130,,,Maciek RUTKOWSKI,,IQFOIL Masc.,30.0,G,47,,442.0,313.0,World Championship 2023
