,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
417,,,Marija DOLENC,,Formula Kite Fem.,22.0,G,47,,360.0,276.0,World Championship 2023
418,,,Justina KITCHEN,,Formula Kite Fem.,10.0,G,24,,218.0,152.0,World Championship 2023
419,,,Mareike WEBER,,Formula Kite Fem.,28.0,G,53,,452.0,367.0,World Championship 2023
420,,,Mariska WILDENBERG,,Formula Kite Fem.,28.0,G,37,,278.0,194.0,World Championship 2023
421,,,Nataliya LESHKO,,Formula Kite Fem.,23.0,G,50,,412.0,327.0,World Championship 2023
422,,,Daniela MOROZ,,Formula Kite Fem.,9.0,G,5,,118.0,52.0,World Championship 2023
423,,,Nina ARCISZ,,Formula Kite Fem.,12.0,G,29,,161.0,119.0,World Championship 2023
424,,,Maria Catalina TURIENZO,,Formula Kite Fem.,16.0,G,32,,214.0,139.0,World Championship 2023
425,,,Annelous LAMMERTS,,Formula Kite Fem.,3.0,G,6,,130.0,63.0,World Championship 2023
426,,,Lauriane NOLOT,,Formula Kite Fem.,2.0,G,1,,57.0,18.0,World Championship 2023
427,,,Izabela SATRJAN,,Formula Kite Fem.,14.0,G,27,,170.0,111.0,World Championship 2023
428,,,Zoe BOUTANG,,Formula Kite Fem.,21.0,G,39,,271.0,202.0,World Championship 2023
429,,,Emily BUGEJA,,Formula Kite Fem.,19.0,G,46,,355.0,271.0,World Championship 2023
430,,,Magdalena WOYCIECHOWSKA,,Formula Kite Fem.,6.0,G,20,,168.0,122.0,World Championship 2023
431,,,Lizeth LOAIZA,,Formula Kite Fem.,18.0,G,42,,308.0,230.0,World Championship 2023
432,,,Poema NEWLAND,,Formula Kite Fem.,4.0,G,8,,170.0,86.0,World Championship 2023
433,,,Madeleine ANDERSON,,Formula Kite Fem.,7.0,G,9,,129.0,83.0,World Championship 2023
434,,,Julia DAMASIEWICZ,,Formula Kite Fem.,28.0,G,21,,207.0,130.0,World Championship 2023
435,,,Alina KORNELLI,,Formula Kite Fem.,8.0,G,17,,170.0,116.0,World Championship 2023
436,,,Dominika BRAUNOVA,,Formula Kite Fem.,17.0,G,40,,273.0,211.0,World Championship 2023
437,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,14.0,G,34,,254.0,170.0,World Championship 2023
438,,,Gal ZUKERMAN,,Formula Kite Fem.,7.1,G,13,,159.1,102.1,World Championship 2023
439,,,Elena LENGWILER,,Formula Kite Fem.,6.0,G,23,,217.0,145.0,World Championship 2023
440,,,Katie DABSON,,Formula Kite Fem.,28.0,G,4,,137.0,61.0,World Championship 2023
441,,,Marie-Eve MAYRAND,,Formula Kite Fem.,19.0,G,45,,334.0,253.0,World Championship 2023
442,,,Eleanor ALDRIDGE,,Formula Kite Fem.,1.0,G,2,,72.0,24.0,World Championship 2023
443,,,KAJIWARA Saki,,Formula Kite Fem.,28.0,G,51,,443.0,358.0,World Championship 2023
444,,,Sofia TOMASONI,,Formula Kite Fem.,12.0,G,19,,195.6,121.6,World Championship 2023
445,,,Leonie MEYER,,Formula Kite Fem.,4.0,G,14,,158.0,106.0,World Championship 2023
446,,,Karolina LARSSON,,Formula Kite Fem.,20.0,G,41,,305.0,230.0,World Championship 2023
447,,,LEE Youngeun,,Formula Kite Fem.,18.0,G,43,,299.0,235.0,World Championship 2023
448,,,LI Wan,,Formula Kite Fem.,7.0,G,10,,147.0,91.0,World Championship 2023
449,,,Maggie Eillen PESCETTO,,Formula Kite Fem.,11.0,G,15,,163.0,115.0,World Championship 2023
450,,,Mafalda PIRES de LIMA,,Formula Kite Fem.,13.0,G,33,,219.0,158.0,World Championship 2023
451,,,Aija AMBRASA,,Formula Kite Fem.,22.0,G,49,,394.0,310.0,World Championship 2023
452,,,Derin Deniz SORGUC,,Formula Kite Fem.,16.0,G,36,,250.0,176.0,World Championship 2023
453,,,Breiana WHITEHEAD,,Formula Kite Fem.,3.0,G,11,,145.0,95.0,World Championship 2023
454,,,Benyapa JANTAWAN,,Formula Kite Fem.,15.0,G,38,,268.0,201.0,World Championship 2023
455,,,Lysa CAVAL,,Formula Kite Fem.,28.0,G,22,,195.0,130.0,World Championship 2023
456,,,Gisela PULIDO BORRELL,,Formula Kite Fem.,5.0,G,16,,200.0,116.0,World Championship 2023
457,,,CHEN Jingyue,,Formula Kite Fem.,2.0,G,7,,140.0,79.0,World Championship 2023
458,,,Monika ZIZLAVSKA,,Formula Kite Fem.,21.0,G,48,,389.0,304.0,World Championship 2023
459,,,Noora RUSKOLA,,Formula Kite Fem.,10.0,G,31,,191.0,139.0,World Championship 2023
