,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
571,,,Theresa Marie STEINLEIN,,IQFOIL Fem.,7.0,G,27,,258.0,164.0,World Championship 2023
572,,,Maria Belen BAZO GERMAN,,IQFOIL Fem.,9.0,G,25,,263.0,161.0,World Championship 2023
573,,,Manon PIANAZZA,,IQFOIL Fem.,23.0,G,31,,275.0,192.0,World Championship 2023
574,,,Katy SPYCHAKOV,,IQFOIL Fem.,5.0,G,2,,134.0,40.0,World Championship 2023
575,,,Delphine COUSIN,,IQFOIL Fem.,26.0,G,24,,262.0,157.0,World Championship 2023
576,,,Islay WATSON,,IQFOIL Fem.,3.0,G,23,,267.0,150.0,World Championship 2023
577,,,Helle OPPEDAL,,IQFOIL Fem.,11.0,G,26,,266.0,163.0,World Championship 2023
578,,,Katerina ALTMANNOVA,,IQFOIL Fem.,33.0,G,57,,326.0,214.0,World Championship 2023
579,,,Giovanna PRADA,,IQFOIL Fem.,39.0,G,67,,379.0,267.0,World Championship 2023
580,,,Maya MORRIS,,IQFOIL Fem.,5.0,G,15,,185.0,113.0,World Championship 2023
581,,,Giorgia SPECIALE,,IQFOIL Fem.,9.0,G,16,,186.0,114.0,World Championship 2023
582,,,Emma WILSON,,IQFOIL Fem.,1.0,G,3,,51.0,27.0,World Championship 2023
583,,,TAN Xialing,,IQFOIL Fem.,13.0,G,30,,269.0,182.0,World Championship 2023
584,,,WATANABE Junna,,IQFOIL Fem.,31.0,G,75,,434.0,319.0,World Championship 2023
585,,,Alice READ,,IQFOIL Fem.,17.0,G,37,,314.0,225.0,World Championship 2023
586,,,Stella BILGER,,IQFOIL Fem.,35.0,G,82,,494.0,376.0,World Championship 2023
587,,,Helena WANSER,,IQFOIL Fem.,25.0,G,70,,384.0,281.0,World Championship 2023
